id,industry_id,name,slug,icon_name,icon_url,image_url,description,display_order,is_active,meta_title,meta_description,created_at,updated_at
138bec94-c996-4510-895c-6c0af0f6a6fc,7b332bd1-117a-4b40-92a1-aa8c5267a02b,Quick Service Restaurants (QSR),qsr,,/FranchiseHomePage/Category_Icons/qsr.png,/FranchiseData/CategoryImage/QSR.png,,1,TRUE,,,2025-1-1 0:00,2025-1-1 0:00
33871093-82ae-468b-becb-d5ad477a7b98,7b332bd1-117a-4b40-92a1-aa8c5267a02b,Fine Dining & Full-Service Restaurants,fine-dining,,/FranchiseHomePage/Category_Icons/fine-dining.png,/FranchiseData/CategoryImage/Fine%20dining.png,,2,TRUE,,,2025-1-1 0:00,2025-1-1 0:00
8dcc57a0-79ac-45dd-9db0-efb3d1fd5299,7b332bd1-117a-4b40-92a1-aa8c5267a02b,Cafes & Coffee Shops,cafes-coffee,,/FranchiseHomePage/Category_Icons/cafes-coffee.png,/FranchiseData/CategoryImage/Cafes%20&%20Coffee%20Shops.png,,3,TRUE,,,2025-1-1 0:00,2025-1-1 0:00
a4607b32-1492-4625-b7e1-ce88eb426112,7b332bd1-117a-4b40-92a1-aa8c5267a02b,Cloud Kitchens (Delivery-Only),cloud-kitchens,,/FranchiseHomePage/Category_Icons/cloud-kitchens.png,/FranchiseData/CategoryImage/Cloud%20Kitchens%20(Delivery-Only).png,,4,TRUE,,,2025-1-1 0:00,2025-1-1 0:00
343841d6-b938-4b7d-8523-23d25aa1eeb5,7b332bd1-117a-4b40-92a1-aa8c5267a02b,Dessert & Frozen Treats,dessert-frozen,,/FranchiseHomePage/Category_Icons/dessert-frozen.png,/FranchiseData/CategoryImage/Dessert%20&%20Frozen%20Treats.png,,5,TRUE,,,2025-1-1 0:00,2025-1-1 0:00
470809ae-c5f3-4ba1-9522-fd0972619f7f,7b332bd1-117a-4b40-92a1-aa8c5267a02b,Casual & Fast-Casual Dining,casual-dining,,/FranchiseHomePage/Category_Icons/casual-dining.png,/FranchiseData/CategoryImage/Casual%20&%20Fast-Casual%20Dining.png,,6,TRUE,,,2025-1-1 0:00,2025-1-1 0:00
4cae38a8-4a2b-4f9f-8e47-c51a8fdab4d6,7b332bd1-117a-4b40-92a1-aa8c5267a02b,Specialty Food,specialty-food,,/FranchiseHomePage/Category_Icons/specialty-food.png,/FranchiseData/CategoryImage/Specialty%20Food.png,,7,TRUE,,,2025-1-1 0:00,2025-1-1 0:00
a2af5b73-0d5f-4819-8bac-acbdaa32952f,7b332bd1-117a-4b40-92a1-aa8c5267a02b,Beverage Franchises,beverage-franchises,,/FranchiseHomePage/Category_Icons/beverage-franchises.png,/FranchiseData/CategoryImage/Beverage%20Franchises.png,,8,TRUE,,,2025-1-1 0:00,2025-1-1 0:00
5f917eec-d4dc-40cb-94dd-b3272db3f858,ae11be80-bea3-4d0e-a35a-c964451b1a20,Apparel & Fashion Retail,apparel-fashion,,/FranchiseHomePage/Category_Icons/Apparel%20&%20Fashion%20Retail.png,/FranchiseData/CategoryImage/Apparel%20&%20Fashion%20Retail.png,,1,TRUE,,,2025-1-1 0:00,2025-1-1 0:00
4081baaa-071b-45f4-a25d-ac5121bfccc7,ae11be80-bea3-4d0e-a35a-c964451b1a20,Grocery & Supermarkets,grocery-supermarkets,,/FranchiseHomePage/Category_Icons/Grocery%20&%20Supermarkets.png,/FranchiseData/CategoryImage/Grocery%20&%20Supermarkets.png,,2,TRUE,,,2025-1-1 0:00,2025-1-1 0:00
a3ae9791-1572-4564-a7b7-b17e5824951c,ae11be80-bea3-4d0e-a35a-c964451b1a20,Electronics & Appliances,electronics-appliances,,/FranchiseHomePage/Category_Icons/Electronics%20&%20Appliances.png,/FranchiseData/CategoryImage/Electronics%20&%20Appliances.png,,3,TRUE,,,2025-1-1 0:00,2025-1-1 0:00
d859a9f6-ce5f-4e3f-8c72-f7e2030f93ce,ae11be80-bea3-4d0e-a35a-c964451b1a20,Home & Garden Products,home-garden,,/FranchiseHomePage/Category_Icons/Home%20&%20Garden%20Products.png,/FranchiseData/CategoryImage/Home%20&%20Garden%20Products.png,,4,TRUE,,,2025-1-1 0:00,2025-1-1 0:00
2a186b71-b6dd-44ce-affb-88b8d16eb578,ae11be80-bea3-4d0e-a35a-c964451b1a20,"Books,Toys & Entertainment",books-toys,,"/FranchiseHomePage/Category_Icons/Books,%20Toys%20&%20Entertainment.png","/FranchiseData/CategoryImage/Books,Toys%20&%20Entertainment.png",,5,TRUE,,,2025-1-1 0:00,2025-1-1 0:00
a304b977-b01b-44b8-aebb-1186af42aba7,ae11be80-bea3-4d0e-a35a-c964451b1a20,Cosmetics & Beauty Products,cosmetics-beauty,,/FranchiseHomePage/Category_Icons/Cosmetics%20&%20Beauty%20Products.png,/FranchiseData/CategoryImage/Cosmetics%20&%20Beauty%20Products.png,,6,TRUE,,,2025-1-1 0:00,2025-1-1 0:00
10bbf5a6-0d2a-4f76-9579-c153cfc4542f,ae11be80-bea3-4d0e-a35a-c964451b1a20,Jewellery & Accessories,jewellery-accessories,,/FranchiseHomePage/Category_Icons/Jewellery%20&%20Accessories.png,/FranchiseData/CategoryImage/Jewellery%20&%20Accessories.png,,7,TRUE,,,2025-1-1 0:00,2025-1-1 0:00
10f25068-4e34-42ca-94b3-96f5288b82ea,ae11be80-bea3-4d0e-a35a-c964451b1a20,Mixed Retail/Department Stores,mixed-retail,,/FranchiseHomePage/Category_Icons/Mixed%20RetailDepartment%20Stores.png,/FranchiseData/CategoryImage/Mixed%20RetailDepartment%20Stores.png,,8,TRUE,,,2025-1-1 0:00,2025-1-1 0:00
c0bae7dc-ef7b-4a8b-99fd-c1c1de3a9ed2,42467fa8-06f1-4047-baf5-212e10ea66d8,Hair & Salon Services,hair-salon,,/FranchiseHomePage/Category_Icons/Hair%20&%20Salon%20Services.png,/FranchiseData/CategoryImage/Hair%20&%20Salon%20Services.png,,1,TRUE,,,2025-1-1 0:00,2025-1-1 0:00
d3eb7bae-2fff-4325-b5fc-0d1ef63ce523,42467fa8-06f1-4047-baf5-212e10ea66d8,Spa & Massage Services,spa-massage,,/FranchiseHomePage/Category_Icons/Spa%20&%20Massage%20Service.png,/FranchiseData/CategoryImage/Spa%20&%20Massage%20Services.png,,2,TRUE,,,2025-1-1 0:00,2025-1-1 0:00
99a7aaba-40a8-48e3-b8f9-a0d489cfb213,42467fa8-06f1-4047-baf5-212e10ea66d8,Beauty & Cosmetic Clinics,beauty-clinics,,/FranchiseHomePage/Category_Icons/Beauty%20&%20Cosmetic%20Clinics.png,/FranchiseData/CategoryImage/Beauty%20&%20Cosmetic%20Clinics.png,,3,TRUE,,,2025-1-1 0:00,2025-1-1 0:00
02999122-359b-4495-876f-248557ba579f,42467fa8-06f1-4047-baf5-212e10ea66d8,Waxing & Hair Removal,waxing-hair-removal,,/FranchiseHomePage/Category_Icons/Waxing%20&%20Hair%20Removal.png,/FranchiseData/CategoryImage/Waxing%20&%20Hair%20Removal.png,,4,TRUE,,,2025-1-1 0:00,2025-1-1 0:00
0ddee978-50df-4323-9856-5e851356e212,42467fa8-06f1-4047-baf5-212e10ea66d8,Grooming Services,grooming-services,,/FranchiseHomePage/Category_Icons/Grooming%20Services.png,/FranchiseData/CategoryImage/Grooming%20Services.png,,5,TRUE,,,2025-1-1 0:00,2025-1-1 0:00
254fb67f-3428-43b2-9dfb-c01553f7a6d1,42467fa8-06f1-4047-baf5-212e10ea66d8,Nail Care,nail-care,,/FranchiseHomePage/Category_Icons/Nail%20Care.png,/FranchiseData/CategoryImage/Nail%20Care.png,,6,TRUE,,,2025-1-1 0:00,2025-1-1 0:00
7f3199ec-177e-41c2-aff7-49d5373d9018,42467fa8-06f1-4047-baf5-212e10ea66d8,Pet Grooming,pet-grooming,,/FranchiseHomePage/Category_Icons/Pet%20Grooming.png,/FranchiseData/CategoryImage/Pet%20Grooming.png,,7,TRUE,,,2025-1-1 0:00,2025-1-1 0:00
5dbe61d1-daa6-4f30-acba-d9094a3f9de3,ead42b5a-26e6-4bd2-a2e3-bb8709ede483,Fitness Centres & Gyms,fitness-gyms,,/FranchiseHomePage/coming-soon.png,/FranchiseData/CategoryImage/Fitness%20Centres%20&%20Gyms.png,,1,TRUE,,,2025-1-1 0:00,2025-1-1 0:00
